Timestamp,UID,Time,Name,Target,Info,State,Version
3/7/2018 16:36:56,Linux-Chrome-026207011847685147,1520462215860,mousedown,td.xdsoft_date.xdsoft_day_of_week5,"{""which"":1,""pageX"":788,""pageY"":448}",,A
3/7/2018 16:36:57,Linux-Chrome-026207011847685147,1520462216497,mousedown,div.xdsoft_time,"{""which"":1,""pageX"":867,""pageY"":456}",,A
3/7/2018 16:36:58,Linux-Chrome-026207011847685147,1520462218057,mousedown,button#create-event-button.btn.btn-secondary,"{""which"":1,""pageX"":725,""pageY"":347}",,A
3/7/2018 16:37:00,Linux-Chrome-026207011847685147,1520462219395,mousedown,input#event-name.title.col-md-12,"{""which"":1,""pageX"":581,""pageY"":67}",,A
3/7/2018 16:37:00,Linux-Chrome-026207011847685147,1520462220102,keydown,input#event-name.title.col-md-12,"{""which"":16}",,A
3/7/2018 16:37:01,Linux-Chrome-026207011847685147,1520462220376,keydown,input#event-name.title.col-md-12,"{""which"":69}",,A
3/7/2018 16:37:01,Linux-Chrome-026207011847685147,1520462220600,keydown,input#event-name.title.col-md-12,"{""which"":86}",,A
3/7/2018 16:37:01,Linux-Chrome-026207011847685147,1520462220723,keydown,input#event-name.title.col-md-12,"{""which"":69}",,A
3/7/2018 16:37:01,Linux-Chrome-026207011847685147,1520462220849,keydown,input#event-name.title.col-md-12,"{""which"":78}",,A
3/7/2018 16:37:01,Linux-Chrome-026207011847685147,1520462220938,keydown,input#event-name.title.col-md-12,"{""which"":84}",,A
3/7/2018 16:37:01,Linux-Chrome-026207011847685147,1520462221043,keydown,input#event-name.title.col-md-12,"{""which"":32}",,A
3/7/2018 16:37:02,Linux-Chrome-026207011847685147,1520462222036,keydown,input#event-name.title.col-md-12,"{""which"":54}",,A
3/7/2018 16:37:03,Linux-Chrome-026207011847685147,1520462222439,keydown,input#event-name.title.col-md-12,"{""which"":9}",,A
3/7/2018 16:37:03,Linux-Chrome-026207011847685147,1520462222816,keydown,input#event-location.col-md-12,"{""which"":16}",,A
3/7/2018 16:37:04,Linux-Chrome-026207011847685147,1520462223297,keydown,input#event-location.col-md-12,"{""which"":76}",,A
3/7/2018 16:37:04,Linux-Chrome-026207011847685147,1520462223455,keydown,input#event-location.col-md-12,"{""which"":79}",,A
3/7/2018 16:37:04,Linux-Chrome-026207011847685147,1520462223583,keydown,input#event-location.col-md-12,"{""which"":67}",,A
3/7/2018 16:37:04,Linux-Chrome-026207011847685147,1520462223646,keydown,input#event-location.col-md-12,"{""which"":65}",,A
3/7/2018 16:37:04,Linux-Chrome-026207011847685147,1520462223894,keydown,input#event-location.col-md-12,"{""which"":84}",,A
3/7/2018 16:37:04,Linux-Chrome-026207011847685147,1520462223967,keydown,input#event-location.col-md-12,"{""which"":73}",,A
3/7/2018 16:37:04,Linux-Chrome-026207011847685147,1520462224030,keydown,input#event-location.col-md-12,"{""which"":79}",,A
3/7/2018 16:37:04,Linux-Chrome-026207011847685147,1520462224128,keydown,input#event-location.col-md-12,"{""which"":78}",,A
3/7/2018 16:37:04,Linux-Chrome-026207011847685147,1520462224240,keydown,input#event-location.col-md-12,"{""which"":32}",,A
3/7/2018 16:37:05,Linux-Chrome-026207011847685147,1520462224608,keydown,input#event-location.col-md-12,"{""which"":54}",,A
3/7/2018 16:37:06,Linux-Chrome-026207011847685147,1520462225866,mousedown,input#event-start-date,"{""which"":1,""pageX"":632,""pageY"":192}",,A
3/7/2018 16:37:08,Linux-Chrome-026207011847685147,1520462227367,mousedown,td.xdsoft_date.xdsoft_day_of_week4 div,"{""which"":1,""pageX"":741,""pageY"":325}",,A
3/7/2018 16:37:08,Linux-Chrome-026207011847685147,1520462228231,mousedown,div.xdsoft_time,"{""which"":1,""pageX"":860,""pageY"":302}",,A
3/7/2018 16:37:10,Linux-Chrome-026207011847685147,1520462229371,mousedown,input#event-end-date,"{""which"":1,""pageX"":702,""pageY"":219}",,A
3/7/2018 16:37:11,Linux-Chrome-026207011847685147,1520462230431,mousedown,td.xdsoft_date.xdsoft_day_of_week6.xdsoft_weekend div,"{""which"":1,""pageX"":810,""pageY"":397}",,A
3/7/2018 16:37:11,Linux-Chrome-026207011847685147,1520462231081,mousedown,div.xdsoft_time.xdsoft_current,"{""which"":1,""pageX"":859,""pageY"":403}",,A
3/7/2018 16:37:12,Linux-Chrome-026207011847685147,1520462232144,mousedown,select#recurrent-event-type-selector,"{""which"":1,""pageX"":667,""pageY"":243}",,A
3/7/2018 16:37:14,Linux-Chrome-026207011847685147,1520462234191,mousedown,input#recurrent-event-end-date,"{""which"":1,""pageX"":654,""pageY"":276}",,A
3/7/2018 16:37:17,Linux-Chrome-026207011847685147,1520462236247,mousedown,td.xdsoft_date.xdsoft_day_of_week6.xdsoft_weekend div,"{""which"":1,""pageX"":808,""pageY"":458}",,A
3/7/2018 16:37:17,Linux-Chrome-026207011847685147,1520462236868,mousedown,div.xdsoft_time.xdsoft_current,"{""which"":1,""pageX"":853,""pageY"":458}",,A
3/7/2018 16:37:18,Linux-Chrome-026207011847685147,1520462238135,mousedown,button#create-event-button.btn.btn-secondary,"{""which"":1,""pageX"":709,""pageY"":333}",,A
3/7/2018 16:37:20,Linux-Chrome-026207011847685147,1520462239661,mousedown,input#event-name.title.col-md-12,"{""which"":1,""pageX"":610,""pageY"":76}",,A
3/7/2018 16:37:20,Linux-Chrome-026207011847685147,1520462240177,keydown,input#event-name.title.col-md-12,"{""which"":16}",,A
3/7/2018 16:37:21,Linux-Chrome-026207011847685147,1520462240763,keydown,input#event-name.title.col-md-12,"{""which"":69}",,A
3/7/2018 16:37:21,Linux-Chrome-026207011847685147,1520462241016,keydown,input#event-name.title.col-md-12,"{""which"":86}",,A
